timestamp,node_id,human_detected,confidence_score,distance_m,machine_speed_kmh,machine_state,cabin_rotation_deg,image_base64_preview
2026-07-02T11:35:09.000Z,EXCAVATOR-NODE-03,False,0.0,7.04,2.8,FORWARD,131,NULL
2026-07-02T11:35:11.000Z,EXCAVATOR-NODE-03,False,0.0,10.19,3.0,SWINGING,-144,NULL
2026-07-02T11:35:13.000Z,EXCAVATOR-NODE-03,False,0.0,11.63,4.1,FORWARD,-70,NULL
2026-07-02T11:35:15.000Z,EXCAVATOR-NODE-03,False,0.0,9.19,3.8,FORWARD,-44,NULL
2026-07-02T11:35:17.000Z,EXCAVATOR-NODE-03,False,0.0,10.68,1.8,IDLE,45,NULL
2026-07-02T11:35:19.000Z,EXCAVATOR-NODE-03,False,0.0,12.14,2.2,SWINGING,-90,NULL
2026-07-02T11:35:21.000Z,EXCAVATOR-NODE-03,False,0.0,11.98,2.0,SWINGING,-18,NULL
2026-07-02T11:35:23.000Z,EXCAVATOR-NODE-03,False,0.0,7.93,2.4,DIGGING,111,NULL
2026-07-02T11:35:25.000Z,EXCAVATOR-NODE-03,False,0.0,13.34,2.1,DIGGING,66,NULL
2026-07-02T11:35:27.000Z,EXCAVATOR-NODE-03,False,0.0,6.44,2.0,IDLE,-39,NULL
2026-07-02T11:35:29.000Z,EXCAVATOR-NODE-03,False,0.0,9.07,3.1,SWINGING,70,NULL
2026-07-02T11:35:31.000Z,EXCAVATOR-NODE-03,False,0.0,13.67,3.2,DIGGING,155,NULL
2026-07-02T11:35:33.000Z,EXCAVATOR-NODE-03,False,0.0,9.83,3.3,IDLE,175,NULL
2026-07-02T11:35:35.000Z,EXCAVATOR-NODE-03,False,0.0,13.32,2.0,FORWARD,-109,NULL
2026-07-02T11:35:37.000Z,EXCAVATOR-NODE-03,False,0.0,13.84,3.9,DIGGING,30,NULL
2026-07-02T11:35:39.000Z,EXCAVATOR-NODE-03,False,0.0,6.62,2.4,DIGGING,-59,NULL
2026-07-02T11:35:41.000Z,EXCAVATOR-NODE-03,False,0.0,7.58,1.8,FORWARD,-81,NULL
2026-07-02T11:35:43.000Z,EXCAVATOR-NODE-03,False,0.0,9.86,2.3,DIGGING,27,NULL
2026-07-02T11:35:45.000Z,EXCAVATOR-NODE-03,False,0.0,13.43,1.6,IDLE,-75,NULL
2026-07-02T11:35:47.000Z,EXCAVATOR-NODE-03,False,0.0,7.99,2.1,SWINGING,33,NULL
2026-07-02T11:35:49.000Z,EXCAVATOR-NODE-03,False,0.0,7.37,3.6,IDLE,-52,NULL
2026-07-02T11:35:51.000Z,EXCAVATOR-NODE-03,False,0.0,14.0,3.4,SWINGING,44,NULL
2026-07-02T11:35:53.000Z,EXCAVATOR-NODE-03,False,0.0,10.58,3.1,IDLE,56,NULL
2026-07-02T11:35:55.000Z,EXCAVATOR-NODE-03,False,0.0,10.25,2.2,SWINGING,-137,NULL
2026-07-02T11:35:57.000Z,EXCAVATOR-NODE-03,False,0.0,13.6,3.3,FORWARD,-141,NULL
2026-07-02T11:35:59.000Z,EXCAVATOR-NODE-03,False,0.0,9.26,3.2,DIGGING,180,NULL
2026-07-02T11:36:01.000Z,EXCAVATOR-NODE-03,False,0.0,11.27,3.0,SWINGING,-4,NULL
2026-07-02T11:36:03.000Z,EXCAVATOR-NODE-03,False,0.0,7.37,2.3,DIGGING,-116,NULL
2026-07-02T11:36:05.000Z,EXCAVATOR-NODE-03,False,0.0,14.35,1.8,FORWARD,176,NULL
2026-07-02T11:36:07.000Z,EXCAVATOR-NODE-03,False,0.0,14.99,2.1,SWINGING,-144,NULL
2026-07-02T11:36:09.000Z,EXCAVATOR-NODE-03,False,0.0,6.08,2.3,SWINGING,-162,NULL
2026-07-02T11:36:11.000Z,EXCAVATOR-NODE-03,False,0.0,10.26,4.1,FORWARD,164,NULL
2026-07-02T11:36:13.000Z,EXCAVATOR-NODE-03,False,0.0,10.9,3.8,FORWARD,-19,NULL
2026-07-02T11:36:15.000Z,EXCAVATOR-NODE-03,False,0.0,13.17,2.1,IDLE,-67,NULL
2026-07-02T11:36:17.000Z,EXCAVATOR-NODE-03,False,0.0,7.21,1.6,SWINGING,-2,NULL
2026-07-02T11:36:19.000Z,EXCAVATOR-NODE-03,False,0.0,8.44,3.8,IDLE,-117,NULL
2026-07-02T11:36:21.000Z,EXCAVATOR-NODE-03,True,0.93,0.43,0.0,EMERGENCY_STOP,31,NULL
2026-07-02T11:36:23.000Z,EXCAVATOR-NODE-03,True,0.95,0.66,0.0,EMERGENCY_STOP,177,NULL
2026-07-02T11:36:25.000Z,EXCAVATOR-NODE-03,True,0.98,0.27,0.0,EMERGENCY_STOP,-106,NULL
2026-07-02T11:36:27.000Z,EXCAVATOR-NODE-03,True,0.98,0.36,0.0,EMERGENCY_STOP,-123,NULL
2026-07-02T11:36:29.000Z,EXCAVATOR-NODE-03,True,0.98,0.29,0.0,EMERGENCY_STOP,43,NULL
2026-07-02T11:36:31.000Z,EXCAVATOR-NODE-03,True,0.97,0.23,0.0,EMERGENCY_STOP,-26,NULL
2026-07-02T11:36:33.000Z,EXCAVATOR-NODE-03,True,0.98,0.52,0.0,EMERGENCY_STOP,-89,NULL
2026-07-02T11:36:35.000Z,EXCAVATOR-NODE-03,True,0.96,0.31,0.0,EMERGENCY_STOP,12,NULL
2026-07-02T11:36:37.000Z,EXCAVATOR-NODE-03,True,0.96,0.5,0.0,EMERGENCY_STOP,92,NULL
2026-07-02T11:36:39.000Z,EXCAVATOR-NODE-03,True,0.93,0.62,0.0,EMERGENCY_STOP,36,NULL
2026-07-02T11:36:41.000Z,EXCAVATOR-NODE-03,True,0.95,0.61,0.0,EMERGENCY_STOP,-16,NULL
2026-07-02T11:36:43.000Z,EXCAVATOR-NODE-03,True,0.99,0.57,0.0,EMERGENCY_STOP,-66,NULL
2026-07-02T11:36:45.000Z,EXCAVATOR-NODE-03,True,0.94,0.34,0.0,EMERGENCY_STOP,-70,NULL
2026-07-02T11:36:47.000Z,EXCAVATOR-NODE-03,True,0.96,0.26,0.0,EMERGENCY_STOP,149,NULL
2026-07-02T11:36:49.000Z,EXCAVATOR-NODE-03,True,0.94,0.43,0.0,EMERGENCY_STOP,-172,NULL
2026-07-02T11:36:51.000Z,EXCAVATOR-NODE-03,True,0.94,0.63,0.0,EMERGENCY_STOP,-10,NULL
2026-07-02T11:36:53.000Z,EXCAVATOR-NODE-03,False,0.0,7.73,3.3,IDLE,-144,NULL
2026-07-02T11:36:55.000Z,EXCAVATOR-NODE-03,False,0.0,11.69,2.1,IDLE,153,NULL
2026-07-02T11:36:57.000Z,EXCAVATOR-NODE-03,False,0.0,11.36,2.2,FORWARD,-138,NULL
2026-07-02T11:36:59.000Z,EXCAVATOR-NODE-03,False,0.0,13.52,2.0,IDLE,-2,NULL
2026-07-02T11:37:01.000Z,EXCAVATOR-NODE-03,False,0.0,11.23,1.8,DIGGING,144,NULL
2026-07-02T11:37:03.000Z,EXCAVATOR-NODE-03,False,0.0,10.76,1.7,IDLE,104,NULL
2026-07-02T11:37:05.000Z,EXCAVATOR-NODE-03,False,0.0,8.49,4.1,FORWARD,-4,NULL
2026-07-02T11:37:07.000Z,EXCAVATOR-NODE-03,False,0.0,12.12,3.3,FORWARD,48,NULL
2026-07-02T11:37:09.000Z,EXCAVATOR-NODE-03,False,0.0,11.2,3.1,FORWARD,-47,NULL
2026-07-02T11:37:11.000Z,EXCAVATOR-NODE-03,False,0.0,7.32,4.1,SWINGING,47,NULL
2026-07-02T11:37:13.000Z,EXCAVATOR-NODE-03,False,0.0,13.13,4.0,FORWARD,127,NULL
2026-07-02T11:37:15.000Z,EXCAVATOR-NODE-03,False,0.0,10.06,4.1,IDLE,-128,NULL
2026-07-02T11:37:17.000Z,EXCAVATOR-NODE-03,False,0.0,10.87,2.8,IDLE,-162,NULL
2026-07-02T11:37:19.000Z,EXCAVATOR-NODE-03,False,0.0,12.3,3.2,DIGGING,64,NULL
2026-07-02T11:37:21.000Z,EXCAVATOR-NODE-03,False,0.0,10.72,3.7,FORWARD,-114,NULL
2026-07-02T11:37:23.000Z,EXCAVATOR-NODE-03,False,0.0,13.05,2.9,SWINGING,-151,NULL
2026-07-02T11:37:25.000Z,EXCAVATOR-NODE-03,False,0.0,11.05,4.1,DIGGING,-179,NULL
2026-07-02T11:37:27.000Z,EXCAVATOR-NODE-03,False,0.0,14.96,3.3,FORWARD,-161,NULL
2026-07-02T11:37:29.000Z,EXCAVATOR-NODE-03,False,0.0,11.93,4.3,DIGGING,-130,NULL
2026-07-02T11:37:31.000Z,EXCAVATOR-NODE-03,False,0.0,11.46,3.1,IDLE,53,NULL
2026-07-02T11:37:33.000Z,EXCAVATOR-NODE-03,False,0.0,14.12,3.0,FORWARD,-153,NULL
2026-07-02T11:37:35.000Z,EXCAVATOR-NODE-03,False,0.0,10.74,2.9,SWINGING,5,NULL
2026-07-02T11:37:37.000Z,EXCAVATOR-NODE-03,False,0.0,13.0,1.8,FORWARD,-64,NULL
2026-07-02T11:37:39.000Z,EXCAVATOR-NODE-03,False,0.0,13.63,2.6,DIGGING,67,NULL
